date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
4/5/2018,26453,2168,5356,2377,3136,1242,156,118,39,21,284,59,143,33,0.012904232,1.208,10070,8336,6848.65,6933.82,6644.8,6811.47,5639320064,1.16E+11,379.95,387.72,369.82,383.23,1210680064,37470154752
4/6/2018,24498,2015,5143,2357,3009,1188,135,90,33,13,241,48,108,21,0.014935982,1.2243,9437,7708,6815.96,6857.49,6575,6636.32,3766810112,1.16E+11,382.73,385.2,366.91,370.29,967105984,37752598528
4/7/2018,19372,1384,3813,1625,2132,804,107,84,32,17,155,37,76,12,0.008272096,1.1896,7880,6624,6630.51,7050.54,6630.51,6911.09,3976610048,1.12E+11,370.38,393.06,369.94,385.31,951475008,36541886464
4/8/2018,18416,1484,3720,1624,2141,760,108,76,34,21,177,51,103,21,0.008993062,1.2436,7968,6407,6919.98,7111.56,6919.98,7023.52,3652499968,1.17E+11,385.74,402.59,385.6,400.51,948488000,38065418240
4/9/2018,23261,1932,5025,2283,2661,1025,141,107,35,16,211,39,96,14,0.007144479,1.2031,9168,7620,7044.32,7178.11,6661.99,6770.73,4894060032,1.20E+11,400.86,429.25,390.61,398.53,1478390016,39565053952
4/10/2018,20463,1933,4552,2081,2380,899,125,99,21,11,247,63,103,12,0.007651211,1.1986,8505,7096,6795.44,6872.41,6704.15,6834.76,4272750080,1.15E+11,399.41,415.89,393.88,414.24,1196000000,39430418432
4/11/2018,19940,1816,4447,1994,1979,727,128,97,31,16,229,53,84,15,0.005631606,1.131,7787,6885,6843.47,6968.32,6817.59,6968.32,4641889792,1.16E+11,415.02,430.54,412.47,430.54,1439040000,40980213760
4/12/2018,27693,2025,5540,2247,2731,954,152,115,44,24,232,55,88,22,0.006876217,1.1749,10257,8730,6955.38,7899.23,6806.51,7889.25,8906250240,1.18E+11,430.16,493.06,417.41,492.94,2519360000,42483642368
4/13/2018,25948,1968,5531,2523,2503,847,138,104,26,18,270,66,89,14,0.010535423,1.1459,9573,8354,7901.09,8183.96,7758.93,7895.96,7764460032,1.34E+11,493.16,526.47,482.66,492.73,2419249920,48715440128
4/14/2018,18168,1302,3672,1663,2018,730,91,67,27,17,145,39,79,16,0.012533591,1.2077,7937,6572,7874.67,8140.71,7846,7986.24,5191430144,1.34E+11,492.58,512.02,488.28,501.48,1519079936,48668385280
4/15/2018,19597,1336,3980,1763,2084,753,98,70,20,10,181,49,64,9,0.007533241,1.1224,7852,6996,7999.33,8338.42,7999.33,8329.11,5244480000,1.36E+11,502.88,531.7,502.88,531.7,1726089984,49696276480
4/16/2018,22024,1930,4805,2235,2410,855,156,125,24,11,219,62,101,12,0.008044621,1.2039,9312,7735,8337.57,8371.15,7925.73,8058.67,5631309824,1.42E+11,532.07,534.2,500.25,511.15,1758979968,52592173056
4/17/2018,26150,2265,5684,2622,2647,916,156,124,34,17,228,55,102,20,0.011142621,1.2405,10296,8300,8071.66,8285.96,7881.72,7902.09,6900879872,1.37E+11,511.14,518.03,502.56,502.89,1760359936,50533986304
4/18/2018,21609,1956,4889,2267,2131,803,149,105,29,14,260,68,113,19,0.009602482,1.1893,8884,7470,7944.43,8197.8,7886.01,8163.42,6529909760,1.35E+11,503.31,525.09,503.05,524.79,1762940032,49769598976
4/19/2018,25006,2029,5545,2532,2498,890,151,110,31,13,292,65,146,35,0.009084943,1.2119,9707,8010,8159.27,8298.69,8138.78,8294.31,7063209984,1.39E+11,524.04,567.89,523.26,567.89,2256869888,51829911552
4/20/2018,25571,1970,5732,2586,2311,789,154,116,26,8,258,55,76,13,0.005331109,1.1463,9440,8235,8286.88,8880.23,8244.54,8845.83,8438110208,1.41E+11,567.99,618.72,560.28,615.72,2849469952,56188690432
4/21/2018,18150,1385,3996,1830,1767,590,133,95,22,15,136,32,68,7,0.007195181,1.1495,7714,6711,8848.79,8997.57,8652.15,8895.58,7548550144,1.50E+11,616,621.89,578.55,605.4,2612460032,60951126016
4/22/2018,18568,1354,3907,1767,1825,660,140,105,20,8,152,33,65,7,0.012621066,1.1883,7719,6496,8925.06,9001.64,8779.61,8802.46,6629899776,1.52E+11,606.12,640.77,593.87,621.86,2426269952,59985526784
4/23/2018,23130,2211,5381,2494,2208,764,172,124,25,16,230,56,111,22,0.008529712,1.1935,9345,7830,8794.39,8958.55,8788.81,8930.88,6925190144,1.49E+11,621.2,646.7,621.03,642.55,2386830080,61490569216
4/24/2018,32507,2512,7085,3128,3133,1098,191,136,52,36,306,70,153,46,0.008249882,1.2291,12488,10160,8934.34,9732.61,8927.83,9697.5,10678800384,1.52E+11,643.4,708.88,643.4,708.16,3581860096,63701196800
4/25/2018,28817,2136,6014,2601,2929,1010,162,119,26,18,245,49,119,23,0.009611715,1.1665,10782,9243,9701.03,9745.32,8799.84,8845.74,11083100160,1.65E+11,707.06,707.06,600.21,615.42,4216140032,70018859008
4/26/2018,23546,2232,5238,2339,2358,815,173,134,43,22,248,62,108,16,0.009163682,1.2278,9557,7784,8867.32,9281.51,8727.09,9281.51,8970559488,1.51E+11,618.08,663.18,604.01,662.81,2984009984,61219713024
4/27/2018,22656,2052,4939,2245,2467,884,145,107,38,22,254,48,77,10,0.009527009,1.2064,9020,7477,9290.63,9375.47,8987.05,8987.05,7566289920,1.58E+11,662.11,684.87,647.03,647.03,2598129920,65594621952
4/28/2018,17916,1533,3908,1737,1924,741,119,94,27,10,163,28,68,17,0.009662834,1.2167,7568,6220,8939.27,9412.09,8931.99,9348.48,7805479936,1.52E+11,644.65,691.44,644.65,683.68,2496659968,63877652480
4/29/2018,19566,1494,4407,1991,1949,745,140,114,32,16,149,35,71,8,0.007215973,1.2177,8050,6611,9346.41,9531.49,9193.71,9419.08,8853000192,1.59E+11,683.91,697.76,670.51,688.88,2740559872,67782361088
4/30/2018,20229,1869,4605,2149,1863,652,137,96,28,13,206,36,85,7,0.009140184,1.1737,8642,7363,9426.11,9477.14,9166.81,9240.55,8673920000,1.60E+11,689.76,694.44,666.12,669.92,2853100032,68376399872
5/1/2018,20257,1927,4640,2155,1987,681,147,104,25,9,246,47,101,16,0.00869497,1.1797,8396,7117,9251.47,9255.88,8891.05,9119.01,7713019904,1.57E+11,670.46,674.4,637.54,673.61,2678960128,66477199360
5/2/2018,20437,2066,4552,2112,2078,813,159,115,25,10,262,50,93,18,0.013939238,1.1923,8706,7302,9104.6,9256.52,9015.14,9235.92,7558159872,1.55E+11,674.08,688.84,667.42,687.15,2822269952,66849062912
5/3/2018,25942,2264,5738,2559,2199,765,193,139,26,16,302,70,92,19,0.008880198,1.1421,9686,8481,9233.97,9798.33,9188.15,9743.86,10207299584,1.57E+11,686.59,784.34,686.59,779.54,4210939904,68104626176
5/4/2018,22966,2066,5112,2300,2004,662,149,117,22,10,268,65,76,10,0.009005838,1.1332,8960,7907,9695.5,9779.2,9585.96,9700.76,8217829888,1.65E+11,776.78,803.75,762.63,785.62,3533410048,77066190848
5/5/2018,20118,1530,4272,1846,2030,741,157,119,24,13,171,43,65,10,0.007976891,1.2376,8719,7045,9700.28,9964.5,9695.12,9858.15,7651939840,1.65E+11,784.58,827.46,784.24,816.12,3035040000,77856997376
5/6/2018,18506,1390,4119,1855,2009,728,113,81,30,18,137,33,104,15,0.008049308,1.2414,7986,6433,9845.31,9940.14,9465.25,9654.8,7222280192,1.68E+11,816.09,835.06,764.88,792.31,3105570048,81000235008
5/7/2018,21497,2025,4578,2041,2336,884,143,96,27,14,234,58,121,17,0.005554028,1.2052,8822,7320,9645.67,9665.85,9231.53,9373.01,7394019840,1.64E+11,793.34,795.76,710.18,753.72,4316120064,78758748160
5/8/2018,22848,2258,5224,2465,2221,785,168,131,33,16,207,41,113,16,0.007061795,1.2232,9603,7851,9380.87,9462.75,9127.77,9234.82,7415869952,1.60E+11,755.01,774.25,728.13,752.86,2920489984,74969153536
5/9/2018,20733,2101,4678,2202,2302,905,145,114,26,16,205,49,96,10,0.006583179,1.1928,8618,7225,9223.73,9374.76,9031.62,9325.18,7226890240,1.57E+11,752.9,759.53,718.47,752.28,2877870080,74775298048
5/10/2018,19524,2045,4563,2181,1799,626,140,110,23,13,234,44,94,11,0.006396739,1.1277,7946,7046,9325.96,9396.04,9040.52,9043.94,6906699776,1.59E+11,752.58,766.75,726.66,727.28,2748950016,74758676480
5/11/2018,21961,2077,4649,2108,2324,831,104,83,27,17,223,51,122,23,0.005441196,1.115,8253,7402,9052.96,9052.96,8394.46,8441.49,8488520192,1.54E+11,727.01,736.98,669.83,679.59,3290080000,72233836544
5/12/2018,16884,1333,3666,1650,1674,579,80,62,26,12,152,39,59,8,0.006260149,1.1109,6729,6057,8441.44,8664.86,8223.5,8504.89,6821380096,1.44E+11,679.88,691.41,644.07,686.05,2668480000,67564580864
5/13/2018,16916,1421,3732,1771,1658,590,137,84,21,10,198,37,72,17,0.007951543,1.2315,7714,6264,8515.49,8773.55,8395.12,8723.94,5866379776,1.45E+11,687.17,741.31,675.32,733.5,2362500096,68304031744
5/14/2018,20588,2043,4670,2152,2119,754,139,97,22,10,231,53,77,11,0.007290893,1.2328,8801,7139,8713.1,8881.12,8367.97,8716.79,7364149760,1.48E+11,732.73,742.17,695.79,730.55,3005110016,72847450112
5/15/2018,19564,2170,4537,2140,1908,699,146,110,30,20,224,42,102,18,0.009506769,1.2931,8819,6820,8705.19,8836.19,8456.45,8510.38,6705710080,1.48E+11,731.14,739.05,700.99,708.87,2523069952,72704294912
5/16/2018,20800,2162,4781,2189,2131,728,156,120,36,21,236,57,111,11,0.011373657,1.2382,8499,6864,8504.41,8508.43,8175.49,8368.83,6760220160,1.45E+11,708.09,710.2,682.54,707.05,2476130048,70426165248
5/17/2018,18924,2042,4399,2044,1882,689,142,107,32,14,240,50,99,28,0.009615868,1.2495,8329,6666,8370.05,8445.54,8054.12,8094.32,5862530048,1.43E+11,708.72,718.83,668.83,672.66,2350619904,70503424000
5/18/2018,18350,1881,4200,1902,1839,666,135,95,14,8,209,48,79,19,0.008990825,1.1961,7857,6569,8091.83,8274.12,7974.82,8250.97,5764190208,1.38E+11,672.1,695.03,663.81,694.37,2305740032,66874667008
5/19/2018,14550,1275,3182,1444,1424,473,96,71,18,10,140,26,57,6,0.008471154,1.2044,6706,5568,8255.73,8372.06,8183.35,8247.18,4712399872,1.41E+11,695.07,715.58,686.79,696.53,2021549952,69174624256
5/20/2018,15554,1138,3401,1601,1581,587,102,88,13,6,163,36,39,3,0.013618865,1.2761,7141,5596,8246.99,8562.41,8205.24,8513.25,5191059968,1.41E+11,697.92,723.75,692.67,715.37,2156910080,69472772096
5/21/2018,15772,1817,3718,1749,1578,610,154,124,32,15,228,45,80,15,0.007319213,1.2446,7577,6088,8522.33,8557.52,8365.12,8418.99,5154990080,1.45E+11,717.19,719.28,692.49,699.22,2005170048,71405764608
5/22/2018,17802,1906,4216,1926,1764,621,144,103,38,24,232,43,100,14,0.007572678,1.2392,8082,6522,8419.87,8423.25,8004.58,8041.78,5137010176,1.44E+11,700.18,700.98,644.03,647.74,2230469888,69726265344
5/23/2018,24052,2061,4984,2211,2704,1007,140,101,37,23,253,49,101,16,0.00940862,1.2932,9933,7681,8037.08,8054.66,7507.88,7557.82,6491120128,1.37E+11,646.67,651.64,572.95,583.59,2995429888,64410955776
5/24/2018,20023,1898,4322,1969,2313,893,142,111,35,21,196,42,118,12,0.012746145,1.2951,8976,6931,7561.12,7738.6,7331.14,7587.34,6049220096,1.29E+11,584.54,610.82,557.21,601.76,2791099904,58234437632
5/25/2018,15832,1885,3507,1660,1677,662,136,97,30,18,208,47,88,12,0.009970414,1.2226,7546,6172,7592.3,7659.14,7392.65,7480.14,4867829760,1.29E+11,602.14,617.19,575.62,586.73,2110919936,60000411648
5/26/2018,13753,1287,3053,1348,1364,468,107,74,21,10,150,29,50,5,0.008175364,1.1935,6371,5338,7486.48,7595.16,7349.12,7355.88,4051539968,1.28E+11,587.43,606.17,583.51,587.28,1694300032,58546393088
5/27/2018,14900,1121,3383,1542,1670,629,91,67,27,15,121,29,59,8,0.01176986,1.2426,6797,5470,7362.08,7381.74,7270.96,7368.22,4056519936,1.26E+11,588.52,590.33,562.87,572.67,1788790016,58667597824
5/28/2018,18303,1628,3965,1866,2107,788,146,111,37,18,181,60,97,18,0.010723462,1.2416,7980,6427,7371.31,7419.05,7100.89,7135.99,5040600064,1.26E+11,573.04,576.05,512.55,516.04,2356900096,57136672768
5/29/2018,19118,1941,4293,1997,2041,791,142,104,28,22,212,37,118,17,0.012369376,1.2552,8331,6637,7129.46,7526.42,7090.68,7472.59,5662660096,1.22E+11,516.15,572.26,516.15,565.39,2330820096,51474354176
5/30/2018,17327,1962,4028,1912,1832,695,126,87,29,23,222,38,120,19,0.010814527,1.2761,8245,6461,7469.73,7573.77,7313.6,7406.52,4922540032,1.27E+11,566.83,583.14,545.43,559.59,2053970048,56540450816
5/31/2018,16971,1912,4083,1972,1716,665,133,99,36,17,253,50,75,8,0.007893031,1.275,8017,6288,7406.15,7608.9,7361.13,7494.17,5127130112,1.26E+11,558.5,585.54,557.07,577.65,1985040000,55720755200
6/1/2018,15342,1797,3410,1546,1607,615,145,117,24,13,228,41,88,9,0.00901832,1.2088,6923,5727,7500.7,7604.73,7407.34,7541.45,4921460224,1.28E+11,578.67,589.09,567.66,580.04,1945890048,57745653760
6/2/2018,13955,1399,2974,1343,1579,566,101,77,21,10,173,40,66,14,0.007461686,1.227,6303,5137,7536.72,7695.83,7497.26,7643.45,4939299840,1.29E+11,580.43,597.08,577.32,591.81,1880390016,57932898304
6/3/2018,13728,1275,3059,1441,1445,549,98,70,16,5,162,43,69,13,0.010956687,1.2525,6314,5041,7632.09,7754.89,7613.04,7720.25,4851760128,1.30E+11,591.26,624.51,591.26,618.33,1832550016,59026063360
6/4/2018,16481,1847,3714,1832,1848,648,98,70,27,12,227,65,78,11,0.013281853,1.2873,7600,5904,7722.53,7753.82,7474.04,7514.47,4993169920,1.32E+11,619.44,623.43,583.75,592.98,1903430016,61851828224
6/5/2018,15958,1848,3561,1668,1664,618,131,102,25,13,200,43,99,9,0.007127387,1.2233,7001,5723,7500.9,7643.23,7397,7633.76,4961739776,1.28E+11,593.41,611.33,580.98,609.3,1844269952,59264888832
6/6/2018,16332,2015,3760,1815,1667,665,141,115,17,6,260,53,76,14,0.012137191,1.191,7070,5936,7625.97,7680.43,7502.01,7653.98,4692259840,1.30E+11,610.26,611.64,596.4,607.12,1756530048,60960747520
6/7/2018,15929,1949,3969,1866,1640,653,134,99,25,12,229,35,75,6,0.01063478,1.2495,7131,5707,7650.82,7741.27,7650.82,7678.24,4485799936,1.31E+11,607.69,616.14,601.69,605.19,1880140032,60716105728
6/8/2018,13759,1661,3139,1446,1425,516,106,78,22,10,193,39,65,8,0.010560749,1.2536,6505,5189,7685.14,7698.19,7558.4,7624.92,4227579904,1.31E+11,605.44,608.81,595.59,601.08,1637779968,60504510464
6/9/2018,12218,1276,2695,1175,1319,515,87,67,16,9,124,27,49,7,0.009913852,1.184,5418,4576,7632.52,7683.58,7531.98,7531.98,3845220096,1.30E+11,600.91,608.58,597.56,597.56,1519309952,60063412224
6/10/2018,17929,1319,3542,1496,2011,689,97,72,29,10,150,40,64,9,0.013100004,1.1766,7068,6007,7499.55,7499.55,6709.07,6786.02,5804839936,1.28E+11,594.34,594.34,511.89,526.48,2234880000,59420127232
6/11/2018,17546,1747,3701,1678,1851,664,124,91,29,18,196,34,112,20,0.010711435,1.2774,7989,6254,6799.29,6910.18,6706.63,6906.92,4745269760,1.16E+11,524.86,536.86,515.27,533.28,1982119936,52483739648
6/12/2018,20840,2060,4451,2037,2194,758,133,86,33,19,197,34,101,18,0.015505118,1.2348,8483,6870,6905.82,6907.96,6542.08,6582.36,4654380032,1.18E+11,532.71,538.96,491.23,496.84,1932760064,53280096256
6/13/2018,23453,1995,4788,2113,2578,892,144,96,35,21,202,50,114,13,0.008731636,1.2669,9369,7395,6596.88,6631.66,6285.63,6349.9,5052349952,1.13E+11,498.02,501.9,459,477.49,2080130048,49820487680
6/14/2018,19156,1946,4158,1875,1956,695,126,96,16,8,208,41,70,14,0.007941291,1.2401,8244,6648,6342.75,6707.14,6334.46,6675.35,5138710016,1.08E+11,478.38,523.54,467.47,519.74,2458650112,47865864192
6/15/2018,14834,1716,3279,1520,1590,615,123,89,20,11,183,36,64,9,0.009246512,1.2227,6551,5358,6674.08,6681.08,6433.87,6456.58,3955389952,1.14E+11,520.48,521.3,487.47,491,1808269952,52088942592
